n	REAL(eigenstate[n])	IMAG(eigenstate[n])
95	0.000001	0.000001
96	0.000001	0.000001
97	0.000001	0.000001
98	0.000001	0.000001
99	0.000001	0.000001
100	0.000001	0.000001
101	0.000001	0.000001
102	0.000001	0.000001
103	0.000001	0.000001
104	0.000001	0.000001
105	0.000001	0.000001
106	0.000001	0.000001
107	0.000001	0.000001
108	0.000001	0.000001
109	0.000001	0.000001
110	0.000001	0.000001
111	0.000001	0.000001
112	0.000001	0.000001
113	0.000001	0.000001
114	0.000001	0.000001
115	0.000001	0.000001
116	0.000001	0.000001
117	0.000001	0.000001
118	0.000002	0.000002
119	0.000002	0.000002
120	0.000002	0.000002
121	0.000002	0.000002
122	0.000002	0.000002
123	0.000002	0.000002
124	0.000002	0.000002
125	0.000002	0.000002
126	0.000002	0.000002
127	0.000002	0.000002
128	0.000002	0.000002
129	0.000002	0.000002
130	0.000002	0.000002
131	0.000002	0.000002
132	0.000002	0.000002
133	0.000002	0.000002
134	0.000002	0.000002
135	0.000002	0.000002
136	0.000002	0.000002
137	0.000002	0.000002
138	0.000002	0.000002
139	0.000002	0.000002
140	0.000002	0.000002
141	0.000002	0.000002
142	0.000002	0.000002
143	0.000002	0.000002
144	0.000003	0.000002
145	0.000003	0.000003
146	0.000003	0.000003
147	0.000003	0.000003
148	0.000003	0.000003
149	0.000003	0.000003
150	0.000003	0.000003
151	0.000003	0.000003
152	0.000003	0.000003
153	0.000003	0.000003
154	0.000003	0.000003
155	0.000003	0.000003
156	0.000003	0.000003
157	0.000003	0.000003
158	0.000003	0.000003
159	0.000003	0.000003
160	0.000004	0.000003
161	0.000004	0.000003
162	0.000004	0.000004
163	0.000004	0.000004
164	0.000004	0.000004
165	0.000004	0.000004
166	0.000004	0.000004
167	0.000004	0.000004
168	0.000004	0.000004
169	0.000004	0.000004
170	0.000004	0.000004
171	0.000005	0.000004
172	0.000005	0.000004
173	0.000005	0.000004
174	0.000005	0.000005
175	0.000005	0.000005
176	0.000005	0.000005
177	0.000005	0.000005
178	0.000005	0.000005
179	0.000006	0.000005
180	0.000006	0.000005
181	0.000006	0.000005
182	0.000006	0.000006
183	0.000006	0.000006
184	0.000006	0.000006
185	0.000007	0.000006
186	0.000007	0.000006
187	0.000007	0.000006
188	0.000007	0.000007
189	0.000007	0.000007
190	0.000008	0.000007
191	0.000008	0.000007
192	0.000008	0.000007
193	0.000008	0.000008
194	0.000009	0.000008
195	0.000009	0.000008
196	0.000009	0.000008
197	0.000009	0.000009
198	0.000010	0.000009
199	0.000010	0.000009
200	0.000010	0.000010
201	0.000011	0.000010
202	0.000011	0.000010
203	0.000012	0.000011
204	0.000012	0.000011
205	0.000012	0.000012
206	0.000013	0.000012
207	0.000013	0.000012
208	0.000014	0.000013
209	0.000014	0.000013
210	0.000015	0.000014
211	0.000016	0.000015
212	0.000016	0.000015
213	0.000017	0.000016
214	0.000017	0.000016
215	0.000018	0.000017
216	0.000019	0.000018
217	0.000020	0.000019
218	0.000021	0.000019
219	0.000021	0.000020
220	0.000022	0.000021
221	0.000023	0.000022
222	0.000024	0.000023
223	0.000025	0.000024
224	0.000027	0.000025
225	0.000028	0.000026
226	0.000029	0.000027
227	0.000030	0.000029
228	0.000032	0.000030
229	0.000033	0.000031
230	0.000035	0.000033
231	0.000036	0.000034
232	0.000038	0.000036
233	0.000040	0.000037
234	0.000042	0.000039
235	0.000044	0.000041
236	0.000046	0.000043
237	0.000048	0.000045
238	0.000050	0.000047
239	0.000052	0.000049
240	0.000055	0.000052
241	0.000058	0.000054
242	0.000060	0.000057
243	0.000063	0.000060
244	0.000066	0.000062
245	0.000069	0.000065
246	0.000073	0.000069
247	0.000076	0.000072
248	0.000080	0.000075
249	0.000084	0.000079
250	0.000088	0.000083
251	0.000092	0.000087
252	0.000097	0.000091
253	0.000101	0.000095
254	0.000106	0.000100
255	0.000111	0.000105
256	0.000117	0.000110
257	0.000123	0.000115
258	0.000129	0.000121
259	0.000135	0.000127
260	0.000141	0.000133
261	0.000148	0.000139
262	0.000155	0.000146
263	0.000163	0.000153
264	0.000171	0.000160
265	0.000179	0.000168
266	0.000188	0.000176
267	0.000197	0.000184
268	0.000206	0.000193
269	0.000216	0.000202
270	0.000226	0.000211
271	0.000237	0.000221
272	0.000248	0.000232
273	0.000260	0.000243
274	0.000273	0.000254
275	0.000285	0.000266
276	0.000299	0.000279
277	0.000313	0.000292
278	0.000328	0.000305
279	0.000343	0.000319
280	0.000359	0.000334
281	0.000376	0.000350
282	0.000393	0.000366
283	0.000412	0.000382
284	0.000430	0.000400
285	0.000450	0.000418
286	0.000471	0.000437
287	0.000492	0.000457
288	0.000515	0.000478
289	0.000538	0.000499
290	0.000563	0.000521
291	0.000588	0.000545
292	0.000614	0.000569
293	0.000642	0.000594
294	0.000670	0.000621
295	0.000700	0.000648
296	0.000731	0.000676
297	0.000763	0.000706
298	0.000797	0.000737
299	0.000832	0.000769
300	0.000868	0.000802
301	0.000906	0.000836
302	0.000945	0.000872
303	0.000985	0.000909
304	0.001027	0.000948
305	0.001071	0.000988
306	0.001117	0.001030
307	0.001164	0.001073
308	0.001213	0.001118
309	0.001263	0.001164
310	0.001316	0.001212
311	0.001370	0.001262
312	0.001427	0.001314
313	0.001486	0.001368
314	0.001546	0.001423
315	0.001609	0.001481
316	0.001674	0.001540
317	0.001742	0.001602
318	0.001811	0.001666
319	0.001883	0.001732
320	0.001958	0.001800
321	0.002035	0.001871
322	0.002115	0.001944
323	0.002198	0.002020
324	0.002283	0.002098
325	0.002371	0.002178
326	0.002463	0.002262
327	0.002557	0.002348
328	0.002654	0.002436
329	0.002754	0.002528
330	0.002858	0.002623
331	0.002965	0.002720
332	0.003075	0.002821
333	0.003188	0.002925
334	0.003306	0.003032
335	0.003426	0.003142
336	0.003551	0.003256
337	0.003679	0.003373
338	0.003811	0.003493
339	0.003947	0.003617
340	0.004087	0.003745
341	0.004231	0.003877
342	0.004380	0.004012
343	0.004532	0.004151
344	0.004689	0.004294
345	0.004851	0.004442
346	0.005017	0.004593
347	0.005187	0.004748
348	0.005362	0.004908
349	0.005542	0.005072
350	0.005727	0.005240
351	0.005917	0.005413
352	0.006111	0.005591
353	0.006311	0.005773
354	0.006516	0.005959
355	0.006726	0.006151
356	0.006942	0.006347
357	0.007163	0.006548
358	0.007389	0.006754
359	0.007621	0.006966
360	0.007858	0.007182
361	0.008102	0.007403
362	0.008351	0.007630
363	0.008605	0.007862
364	0.008866	0.008099
365	0.009133	0.008342
366	0.009405	0.008590
367	0.009684	0.008843
368	0.009969	0.009102
369	0.010260	0.009367
370	0.010557	0.009637
371	0.010861	0.009914
372	0.011171	0.010195
373	0.011487	0.010483
374	0.011810	0.010776
375	0.012139	0.011076
376	0.012475	0.011381
377	0.012817	0.011692
378	0.013166	0.012009
379	0.013522	0.012332
380	0.013884	0.012661
381	0.014252	0.012995
382	0.014628	0.013336
383	0.015010	0.013683
384	0.015398	0.014036
385	0.015794	0.014395
386	0.016196	0.014760
387	0.016604	0.015131
388	0.017019	0.015508
389	0.017441	0.015890
390	0.017869	0.016279
391	0.018304	0.016674
392	0.018746	0.017074
393	0.019194	0.017481
394	0.019648	0.017893
395	0.020109	0.018311
396	0.020576	0.018735
397	0.021050	0.019164
398	0.021529	0.019599
399	0.022015	0.020040
400	0.022507	0.020486
401	0.023005	0.020937
402	0.023509	0.021394
403	0.024018	0.021855
404	0.024534	0.022322
405	0.025054	0.022795
406	0.025581	0.023271
407	0.026113	0.023753
408	0.026650	0.024240
409	0.027192	0.024731
410	0.027739	0.025226
411	0.028291	0.025726
412	0.028847	0.026230
413	0.029409	0.026739
414	0.029974	0.027251
415	0.030544	0.027767
416	0.031118	0.028286
417	0.031695	0.028809
418	0.032276	0.029335
419	0.032861	0.029864
420	0.033449	0.030396
421	0.034040	0.030931
422	0.034634	0.031469
423	0.035231	0.032009
424	0.035830	0.032551
425	0.036432	0.033095
426	0.037035	0.033640
427	0.037640	0.034187
428	0.038247	0.034736
429	0.038854	0.035286
430	0.039463	0.035836
431	0.040073	0.036387
432	0.040683	0.036939
433	0.041293	0.037490
434	0.041904	0.038042
435	0.042514	0.038593
436	0.043123	0.039144
437	0.043732	0.039694
438	0.044339	0.040242
439	0.044945	0.040790
440	0.045549	0.041336
441	0.046151	0.041880
442	0.046751	0.042421
443	0.047349	0.042961
444	0.047943	0.043498
445	0.048534	0.044031
446	0.049122	0.044562
447	0.049706	0.045089
448	0.050286	0.045612
449	0.050861	0.046131
450	0.051432	0.046646
451	0.051998	0.047157
452	0.052558	0.047662
453	0.053113	0.048162
454	0.053661	0.048657
455	0.054204	0.049146
456	0.054740	0.049629
457	0.055269	0.050106
458	0.055790	0.050577
459	0.056305	0.051040
460	0.056811	0.051497
461	0.057310	0.051946
462	0.057800	0.052387
463	0.058282	0.052821
464	0.058754	0.053247
465	0.059218	0.053664
466	0.059672	0.054073
467	0.060116	0.054472
468	0.060550	0.054863
469	0.060974	0.055244
470	0.061387	0.055616
471	0.061789	0.055978
472	0.062180	0.056330
473	0.062561	0.056671
474	0.062929	0.057002
475	0.063286	0.057323
476	0.063630	0.057632
477	0.063963	0.057931
478	0.064283	0.058218
479	0.064590	0.058494
480	0.064885	0.058758
481	0.065166	0.059010
482	0.065434	0.059250
483	0.065689	0.059478
484	0.065930	0.059694
485	0.066158	0.059898
486	0.066372	0.060089
487	0.066571	0.060267
488	0.066757	0.060433
489	0.066928	0.060586
490	0.067085	0.060725
491	0.067228	0.060852
492	0.067356	0.060965
493	0.067469	0.061066
494	0.067568	0.061152
495	0.067651	0.061226
496	0.067720	0.061286
497	0.067774	0.061333
498	0.067814	0.061366
499	0.067838	0.061386
500	0.067847	0.061392
501	0.067841	0.061384
502	0.067820	0.061364
503	0.067785	0.061329
504	0.067734	0.061281
505	0.067669	0.061220
506	0.067588	0.061145
507	0.067493	0.061057
508	0.067383	0.060956
509	0.067258	0.060841
510	0.067119	0.060713
511	0.066965	0.060572
512	0.066797	0.060419
513	0.066615	0.060252
514	0.066418	0.060072
515	0.066208	0.059880
516	0.065983	0.059675
517	0.065745	0.059458
518	0.065493	0.059229
519	0.065228	0.058988
520	0.064950	0.058734
521	0.064658	0.058469
522	0.064353	0.058192
523	0.064036	0.057904
524	0.063707	0.057604
525	0.063365	0.057294
526	0.063011	0.056972
527	0.062645	0.056640
528	0.062267	0.056297
529	0.061878	0.055945
530	0.061478	0.055582
531	0.061068	0.055209
532	0.060646	0.054827
533	0.060214	0.054435
534	0.059772	0.054034
535	0.059320	0.053625
536	0.058859	0.053207
537	0.058388	0.052780
538	0.057909	0.052346
539	0.057420	0.051903
540	0.056923	0.051453
541	0.056418	0.050996
542	0.055906	0.050531
543	0.055385	0.050060
544	0.054858	0.049583
545	0.054323	0.049099
546	0.053782	0.048609
547	0.053235	0.048113
548	0.052681	0.047612
549	0.052122	0.047106
550	0.051557	0.046595
551	0.050987	0.046079
552	0.050413	0.045559
553	0.049834	0.045035
554	0.049250	0.044508
555	0.048663	0.043977
556	0.048073	0.043442
557	0.047479	0.042905
558	0.046882	0.042365
559	0.046282	0.041823
560	0.045680	0.041278
561	0.045076	0.040732
562	0.044470	0.040184
563	0.043862	0.039635
564	0.043254	0.039084
565	0.042644	0.038533
566	0.042034	0.037981
567	0.041424	0.037429
568	0.040813	0.036877
569	0.040202	0.036326
570	0.039592	0.035774
571	0.038983	0.035223
572	0.038375	0.034673
573	0.037767	0.034125
574	0.037162	0.033577
575	0.036558	0.033031
576	0.035956	0.032487
577	0.035356	0.031945
578	0.034758	0.031405
579	0.034163	0.030867
580	0.033571	0.030332
581	0.032982	0.029800
582	0.032396	0.029271
583	0.031814	0.028744
584	0.031235	0.028221
585	0.030660	0.027702
586	0.030089	0.027186
587	0.029522	0.026674
588	0.028960	0.026166
589	0.028402	0.025662
590	0.027848	0.025162
591	0.027300	0.024667
592	0.026756	0.024176
593	0.026218	0.023689
594	0.025685	0.023208
595	0.025157	0.022731
596	0.024634	0.022259
597	0.024118	0.021792
598	0.023607	0.021331
599	0.023101	0.020874
600	0.022602	0.020423
601	0.022108	0.019978
602	0.021621	0.019538
603	0.021140	0.019103
604	0.020665	0.018674
605	0.020196	0.018251
606	0.019734	0.017833
607	0.019278	0.017421
608	0.018828	0.017015
609	0.018385	0.016615
610	0.017948	0.016221
611	0.017518	0.015833
612	0.017095	0.015450
613	0.016678	0.015074
614	0.016268	0.014704
615	0.015865	0.014339
616	0.015468	0.013981
617	0.015078	0.013629
618	0.014694	0.013282
619	0.014317	0.012942
620	0.013947	0.012608
621	0.013584	0.012280
622	0.013227	0.011957
623	0.012877	0.011641
624	0.012533	0.011330
625	0.012196	0.011026
626	0.011865	0.010727
627	0.011541	0.010435
628	0.011223	0.010148
629	0.010912	0.009866
630	0.010607	0.009591
631	0.010308	0.009321
632	0.010016	0.009057
633	0.009730	0.008799
634	0.009450	0.008546
635	0.009176	0.008299
636	0.008908	0.008057
637	0.008646	0.007820
638	0.008390	0.007589
639	0.008140	0.007363
640	0.007896	0.007142
641	0.007657	0.006927
642	0.007424	0.006716
643	0.007197	0.006511
644	0.006975	0.006310
645	0.006759	0.006115
646	0.006548	0.005924
647	0.006342	0.005738
648	0.006141	0.005556
649	0.005946	0.005380
650	0.005755	0.005207
651	0.005569	0.005040
652	0.005389	0.004876
653	0.005213	0.004717
654	0.005041	0.004562
655	0.004875	0.004412
656	0.004713	0.004265
657	0.004555	0.004123
658	0.004402	0.003984
659	0.004253	0.003849
660	0.004108	0.003718
661	0.003967	0.003591
662	0.003831	0.003468
663	0.003698	0.003348
664	0.003569	0.003231
665	0.003444	0.003118
666	0.003323	0.003008
667	0.003205	0.002902
668	0.003091	0.002798
669	0.002980	0.002698
670	0.002873	0.002601
671	0.002769	0.002507
672	0.002668	0.002416
673	0.002571	0.002328
674	0.002476	0.002242
675	0.002385	0.002159
676	0.002296	0.002079
677	0.002211	0.002002
678	0.002128	0.001927
679	0.002047	0.001854
680	0.001970	0.001784
681	0.001895	0.001716
682	0.001822	0.001650
683	0.001752	0.001587
684	0.001685	0.001526
685	0.001619	0.001466
686	0.001556	0.001409
687	0.001495	0.001354
688	0.001436	0.001301
689	0.001380	0.001249
690	0.001325	0.001200
691	0.001272	0.001152
692	0.001221	0.001106
693	0.001172	0.001061
694	0.001125	0.001018
695	0.001079	0.000977
696	0.001035	0.000937
697	0.000993	0.000899
698	0.000952	0.000862
699	0.000913	0.000827
700	0.000875	0.000792
701	0.000839	0.000759
702	0.000804	0.000728
703	0.000770	0.000697
704	0.000738	0.000668
705	0.000707	0.000640
706	0.000677	0.000613
707	0.000648	0.000587
708	0.000620	0.000562
709	0.000594	0.000538
710	0.000568	0.000515
711	0.000544	0.000492
712	0.000521	0.000471
713	0.000498	0.000451
714	0.000476	0.000431
715	0.000456	0.000412
716	0.000436	0.000394
717	0.000417	0.000377
718	0.000398	0.000360
719	0.000381	0.000344
720	0.000364	0.000329
721	0.000348	0.000315
722	0.000332	0.000301
723	0.000318	0.000287
724	0.000303	0.000274
725	0.000290	0.000262
726	0.000277	0.000250
727	0.000264	0.000239
728	0.000252	0.000228
729	0.000241	0.000218
730	0.000230	0.000208
731	0.000220	0.000199
732	0.000210	0.000190
733	0.000200	0.000181
734	0.000191	0.000173
735	0.000183	0.000165
736	0.000174	0.000158
737	0.000166	0.000150
738	0.000159	0.000144
739	0.000151	0.000137
740	0.000144	0.000131
741	0.000138	0.000125
742	0.000132	0.000119
743	0.000126	0.000114
744	0.000120	0.000108
745	0.000114	0.000103
746	0.000109	0.000099
747	0.000104	0.000094
748	0.000099	0.000090
749	0.000095	0.000086
750	0.000090	0.000082
751	0.000086	0.000078
752	0.000082	0.000074
753	0.000079	0.000071
754	0.000075	0.000068
755	0.000072	0.000065
756	0.000068	0.000062
757	0.000065	0.000059
758	0.000062	0.000056
759	0.000060	0.000054
760	0.000057	0.000051
761	0.000054	0.000049
762	0.000052	0.000047
763	0.000050	0.000045
764	0.000047	0.000043
765	0.000045	0.000041
766	0.000043	0.000039
767	0.000041	0.000037
768	0.000040	0.000036
769	0.000038	0.000034
770	0.000036	0.000033
771	0.000035	0.000031
772	0.000033	0.000030
773	0.000032	0.000029
774	0.000030	0.000027
775	0.000029	0.000026
776	0.000028	0.000025
777	0.000027	0.000024
778	0.000026	0.000023
779	0.000025	0.000022
780	0.000024	0.000021
781	0.000023	0.000020
782	0.000022	0.000019
783	0.000021	0.000019
784	0.000020	0.000018
785	0.000019	0.000017
786	0.000019	0.000017
787	0.000018	0.000016
788	0.000017	0.000015
789	0.000017	0.000015
790	0.000016	0.000014
791	0.000015	0.000014
792	0.000015	0.000013
793	0.000014	0.000013
794	0.000014	0.000012
795	0.000013	0.000012
796	0.000013	0.000011
797	0.000012	0.000011
798	0.000012	0.000011
799	0.000011	0.000010
800	0.000011	0.000010
801	0.000011	0.000009
802	0.000010	0.000009
803	0.000010	0.000009
804	0.000010	0.000009
805	0.000009	0.000008
806	0.000009	0.000008
807	0.000009	0.000008
808	0.000009	0.000008
809	0.000008	0.000007
810	0.000008	0.000007
811	0.000008	0.000007
812	0.000008	0.000007
813	0.000007	0.000006
814	0.000007	0.000006
815	0.000007	0.000006
816	0.000007	0.000006
817	0.000007	0.000006
818	0.000006	0.000006
819	0.000006	0.000005
820	0.000006	0.000005
821	0.000006	0.000005
822	0.000006	0.000005
823	0.000006	0.000005
824	0.000005	0.000005
825	0.000005	0.000005
826	0.000005	0.000005
827	0.000005	0.000004
828	0.000005	0.000004
829	0.000005	0.000004
830	0.000005	0.000004
831	0.000005	0.000004
832	0.000004	0.000004
833	0.000004	0.000004
834	0.000004	0.000004
835	0.000004	0.000004
836	0.000004	0.000004
837	0.000004	0.000004
838	0.000004	0.000003
839	0.000004	0.000003
840	0.000004	0.000003
841	0.000004	0.000003
842	0.000004	0.000003
843	0.000003	0.000003
844	0.000003	0.000003
845	0.000003	0.000003
846	0.000003	0.000003
847	0.000003	0.000003
848	0.000003	0.000003
849	0.000003	0.000003
850	0.000003	0.000003
851	0.000003	0.000003
852	0.000003	0.000003
853	0.000003	0.000003
854	0.000003	0.000003
855	0.000003	0.000002
856	0.000003	0.000002
857	0.000003	0.000002
858	0.000002	0.000002
859	0.000002	0.000002
860	0.000002	0.000002
861	0.000002	0.000002
862	0.000002	0.000002
863	0.000002	0.000002
864	0.000002	0.000002
865	0.000002	0.000002
866	0.000002	0.000002
867	0.000002	0.000002
868	0.000002	0.000002
869	0.000002	0.000002
870	0.000002	0.000002
871	0.000002	0.000002
872	0.000002	0.000002
873	0.000002	0.000002
874	0.000002	0.000002
875	0.000002	0.000002
876	0.000002	0.000002
877	0.000002	0.000002
878	0.000002	0.000002
879	0.000002	0.000002
880	0.000002	0.000002
881	0.000002	0.000002
882	0.000002	0.000002
883	0.000001	0.000002
884	0.000001	0.000002
885	0.000001	0.000002
886	0.000001	0.000002
887	0.000001	0.000001
888	0.000001	0.000001
889	0.000001	0.000001
890	0.000001	0.000001
891	0.000001	0.000001
892	0.000001	0.000001
893	0.000001	0.000001
894	0.000001	0.000001
895	0.000001	0.000001
896	0.000001	0.000001
897	0.000001	0.000001
898	0.000001	0.000001
899	0.000001	0.000001
900	0.000001	0.000001
901	0.000001	0.000001
902	0.000001	0.000001
903	0.000001	0.000001
904	0.000001	0.000001
905	0.000001	0.000001
906	0.000001	0.000001
907	0.000001	0.000001
908	0.000001	0.000001
909	0.000001	0.000001
910	0.000001	0.000001
911	0.000001	0.000001
912	0.000001	0.000001
913	0.000001	0.000001
914	0.000001	0.000001
915	0.000001	0.000001
916	0.000001	0.000001
917	0.000001	0.000001
918	0.000001	0.000001
919	0.000001	0.000001
920	0.000001	0.000001
921	0.000001	0.000001
922	0.000001	0.000001
923	0.000001	0.000001
924	0.000001	0.000001
925	0.000001	0.000001
926	0.000001	0.000001
927	0.000001	0.000001
928	0.000001	0.000001
929	0.000001	0.000001
930	0.000001	0.000001
931	0.000001	0.000001
932	0.000001	0.000001
933	0.000001	0.000001
934	0.000001	0.000001
935	0.000001	0.000001
936	0.000001	0.000001
937	0.000001	0.000001
938	0.000001	0.000001
939	0.000001	0.000001
940	0.000001	0.000001
941	0.000001	0.000001
942	0.000001	0.000001
943	0.000001	0.000001
944	0.000001	0.000001
945	0.000001	0.000001
946	0.000001	0.000001
947	0.000001	0.000001
948	0.000001	0.000001
949	0.000001	0.000001
950	0.000001	0.000001
951	0.000001	0.000001
952	0.000001	0.000001
953	0.000001	0.000001
954	0.000001	0.000001
955	0.000001	0.000001
956	0.000001	0.000000
957	0.000000	0.000000
958	0.000000	0.000000
959	0.000000	0.000000
960	0.000000	0.000000
961	0.000000	0.000000
962	0.000000	0.000000
963	0.000000	0.000000
964	0.000000	0.000000
965	0.000000	0.000000
966	0.000000	0.000000
967	0.000000	0.000000
968	0.000000	0.000000
969	0.000000	0.000000
970	0.000000	0.000000
971	0.000000	0.000000
972	0.000000	0.000000
973	0.000000	0.000000
974	0.000000	0.000000
975	0.000000	0.000000
976	0.000000	0.000000
977	0.000000	0.000000
978	0.000000	0.000000
979	0.000000	0.000000
980	0.000000	0.000000
981	0.000000	0.000000
982	0.000000	0.000000
983	0.000000	0.000000
984	0.000000	0.000000
985	0.000000	0.000000
986	0.000000	0.000000
987	0.000000	0.000000
988	0.000000	0.000000
989	0.000000	0.000000
990	0.000000	0.000000
991	0.000000	0.000000
992	0.000000	0.000000
993	0.000000	0.000000
994	0.000000	0.000000
995	0.000000	0.000000
996	0.000000	0.000000
997	0.000000	0.000000
998	0.000000	0.000000
999	0.000000	0.000000
1000	0.000000	0.000000
